address,area,brief_info,code,level,link,name,postcode,type
北京市东城区永内东街西里11号,东城区,,03162007,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162007,北京市东城区天坛街道天坛南里社区卫生服务站,,社区卫生站
北京市东城区体育馆西路1号,东城区,,03162009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162009,北京市东城区体育馆路街道法华寺社区卫生服务站,,社区卫生站
北京市东城区东革新里40号,东城区,,03162011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162011,北京市东城区永定门外街道东革新里社区卫生服务站,,社区卫生站
北京市东城区幸福家园19号楼1101、1102号,东城区,,03162013,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162013,北京市东城区龙潭街道幸福家园社区卫生服务站,,社区卫生站
北京市崇文区长青园16号楼迤南2-2-1-72-29,东城区,,03162012,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162012,北京市东城区体育馆路街道长青园社区卫生服务站,,社区卫生站
北京市东城区西花市大街62、64号,东城区,,03162015,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162015,北京市东城区崇文门外街道新景家园社区卫生服务站,,社区卫生站
北京市东城区沙子口路72号富莱茵小区9-1-101,东城区,,03162014,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162014,北京市东城区永定门外街道富莱茵社区卫生服务站,,社区卫生站
北京市东城区天坛东里南区79号,东城区,,03162016,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03162016,北京市东城区天坛街道天坛东里社区卫生服务站,,社区卫生站
北京市东城区体育馆路4号西门,东城区,,03111001,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03111001,国家体育总局运动医学研究所体育医院,,对外专科
北京市东城区崇文门外大街100号，北京市东城区白桥大街8号楼101,东城区,,03110002,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110002,北京市普仁医院（北京市第四医院）,,对外综合
北京市东城区粉厂胡同57号,东城区,,03110005,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110005,北京市东城区天坛社区卫生服务中心,,对外综合
北京市东城区永外大街130号,东城区,,03110003,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110003,北京市东城区第一人民医院,,对外中医
北京市东城区珠市口东大街155号,东城区,,03110007,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110007,北京国龙中医医院,,对外中医
北京市东城区体育馆西路6号,东城区,,03110023,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110023,北京东城东华医院,,对外综合
北京市丰台区蒲黄榆二里2号院,东城区,,03110018,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110018,北京市东城区永定门外社区卫生服务中心,,对外综合
北京市东城区珠市口东大街346号,东城区,,03130001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03130001,北京华光民天工贸服务有限公司华光门诊部,,对外综合
北京市东城区金鱼池东区10号楼首层和半地下,东城区,,03151002,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03151002,北京国医药研究院天易中医门诊部,,对外中医
北京市东城区东花市北里西区24号楼,东城区,,03155002,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03155002,北京市崇文口腔医院,,对外专科
北京市东城区定安里27号,东城区,,03151021,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03151021,北京崇文中方中医医院,,对外中医
北京市东城区安化北里丙1号,东城区,,03151019,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03151019,北京华都中医医院,,对外中医
北京市崇文区西打磨厂46号,东城区,,03151022,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03151022,北京同仁堂中医医院,,对外中医
北京市东城区天坛西里4号、北京市东城区锡拉胡同11号,东城区,,03155001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03155001,首都医科大学附属北京口腔医院,,对外专科
北京市东城区法华南里25号楼西侧,东城区,,03153001,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03153001,北京市东城区体育馆路社区卫生服务中心,,对外综合
北京市西城区莲花池东路甲5号院6号楼101、107室,西城区,,02162040,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162040,北京市西城区月坛街道京安社区卫生服务站,,社区卫生站
北京市西城区德外马甸南村甲9号,西城区,,02162039,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162039,北京市西城区德胜街道双秀社区卫生服务站,,社区卫生站
北京市西城区西里三区甲2号楼2门,西城区,,02162041,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162041,北京市西城区新街口街道西里社区卫生服务站,,社区卫生站
北京市西城区裕中西里28号楼一层,西城区,,02162052,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162052,北京市西城区德胜街道裕中西里社区卫生服务站,,社区卫生站
北京市西城区德内大街刘海胡同11号,西城区,,02162044,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162044,北京市西城区什刹海街道柳荫街社区卫生服务站,,社区卫生站
北京市西城区德外教场口街9号院7号楼一层,西城区,,02162055,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162055,北京市西城区德胜街道大街西社区卫生服务站,,社区卫生站
北京市西城区车公庄大街北里5栋大楼北侧,西城区,,02162054,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162054,北京市西城区展览路街道新华里社区卫生服务站,,社区卫生站
北京市西城区复兴门南大街丁2号配楼,西城区,,02162062,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162062,北京市西城区金融街街道金融社区卫生服务站,,社区卫生站
北京市西城区广外马连道中新佳园一区8号楼一层,西城区,,02162063,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162063,北京市西城区广安门外街道马连道社区卫生服务站,,社区卫生站
北京市西城区莲花河胡同2号院1号楼西南角一层101号底商 ,西城区,,02162067,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162067,北京市西城区广安门外街道莲花河社区卫生服务站,,社区卫生站
北京市西城区广外车站西街17号院1号楼北侧4段、5段,西城区,,02162066,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162066,北京市西城区广安门外街道车站西街社区卫生服务站,,社区卫生站
北京市西城区广外小马厂1号院6号楼底商,西城区,,02162064,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162064,北京市西城区广安门外街道小马厂社区卫生服务站,,社区卫生站
北京市西城区太平街6号3层D-310,西城区,,02162073,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162073,北京市西城区陶然亭新兴里社区卫生服务站,,社区卫生站
北京市西城区右内西街1号院3号楼3-1东侧,西城区,,02162074,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162074,北京市西城区白纸坊街道右内西街社区卫生服务站,,社区卫生站
北京市东城区天坛西里6号、丰台区南四环西路119号,丰台区,,03110001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=03110001,首都医科大学附属北京天坛医院,,对外综合
北京市西城区新明胡同2号楼一层,西城区,,02162030,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162030,北京市西城区德胜街道德新社区卫生服务站,,社区卫生站
北京市西城区西四北大街135号,西城区,,02162024,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162024,北京市西城区新街口街道西四北六条社区卫生服务站,,社区卫生站
北京市西城区三里河东路A7号楼一层,西城区,,02162026,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162026,北京市西城区展览路街道洪茂沟社区卫生服务站,,社区卫生站
北京市西城区百万庄中里45号,西城区,,02162025,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162025,北京市西城区展览路街道百万庄社区卫生服务站,,社区卫生站
北京市西城区三里河路甲22号-6楼旁东平房,西城区,,02162027,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162027,北京市西城区展览路街道朝阳庵社区卫生服务站,,社区卫生站
北京市西城区中京畿道8号,西城区,,02162029,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162029,北京市西城区金融街街道教育社区卫生服务站,,社区卫生站
北京市西城区展览路甲18号,西城区,,02162028,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162028,北京市西城区展览路街道三塔社区卫生服务站,,社区卫生站
北京市西城区西单北大街6号,西城区,,02162031,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162031,北京市西城区西长安街街道互助社区卫生服务站,,社区卫生站
北京市西城区前细瓦厂31号,西城区,,02162032,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162032,北京市西城区西长安街街道翠花社区卫生服务站,,社区卫生站
北京市西城区万明园小区5号楼,西城区,,02162033,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162033,北京市西城区展览路街道南礼士路社区卫生服务站,,社区卫生站
北京市西城区育强胡同甲20号,西城区,,02162035,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162035,北京市西城区新街口街道官园社区卫生服务站,,社区卫生站
北京市西城区北露园2号楼平房,西城区,,02162034,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162034,北京市西城区展览路街道百南社区卫生服务站,,社区卫生站
北京市西城区木樨地北里甲3号院3号,西城区,,02162036,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162036,北京市西城区月坛街道木樨地社区卫生服务站,,社区卫生站
北京市西城区复兴门北大街甲7号楼,西城区,,02162037,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162037,北京市西城区月坛街道复北社区卫生服务站,,社区卫生站
北京市西城区黄寺大街24号院3号楼西侧平房、北京市西城区黄寺大街24号院19号楼一层107房间,西城区,,02162038,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162038,北京市西城区德胜街道黄寺大街社区卫生服务站,,社区卫生站
北京市西城区六铺炕二区39号楼,西城区,,02162014,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162014,北京市西城区德胜街道大街南社区卫生服务站,,社区卫生站
北京市西城区大红罗厂街丙2号后院,西城区,,02162008,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162008,北京市西城区什刹海街道爱民街社区卫生服务站,,社区卫生站
北京市西城区地外大街133号,西城区,,02162009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162009,北京市西城区什刹海街道白米社区卫生服务站,,社区卫生站
北京市西城区旧鼓楼大街大石桥胡同6号,西城区,,02162011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162011,北京市西城区什刹海街道鼓楼社区卫生服务站,,社区卫生站
北京市西城区鼓楼西大街220号,西城区,,02162010,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162010,北京市西城区什刹海街道德内社区卫生服务站,,社区卫生站
北京市西城区西安门大街84号,西城区,,02162012,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162012,北京市西城区什刹海街道西四北社区卫生服务站,,社区卫生站
北京市西城区玉桃园三区7号楼1单元101号,西城区,,02162013,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162013,北京市西城区新街口街道玉桃园社区卫生服务站,,社区卫生站
北京市西城区裕民中路甲4号,西城区,,02162015,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162015,北京市西城区德胜街道裕中东里社区卫生服务站,,社区卫生站
北京市西城区砖塔胡同丙56号,西城区,,02162020,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162020,北京市西城区金融街街道砖塔社区卫生服务站,,社区卫生站
北京市西城区铜光胡同1、2号,西城区,,02162017,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162017,北京市西城区金融街街道民康社区卫生服务站,,社区卫生站
北京市西城区抄手胡同12号,西城区,,02162018,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162018,北京市西城区金融街街道文化社区卫生服务站,,社区卫生站
北京市西城区宏汇园小区8号楼4门102室、5门101室,西城区,,02162019,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162019,北京市西城区金融街街道宏汇园社区卫生服务站,,社区卫生站
北京市西城区赵登禹路54号,西城区,,02162022,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162022,北京市西城区新街口街道赵登禹路社区卫生服务站,,社区卫生站
北京市西城区安平巷77号,西城区,,02162023,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162023,北京市西城区新街口街道西三条社区卫生服务站,,社区卫生站
北京市西城区月坛南街19号院4号楼,西城区,,02162021,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162021,北京市西城区月坛街道社会路社区卫生服务站,,社区卫生站
北京市海淀区阜石路甲19号,海淀区,,02155008,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155008,北京德尔康尼骨科医院,,对外专科
北京市西城区西什库大街甲37号、北京市西城区西黄城根北街10号,西城区,,02155004,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155004,北京大学口腔医院门诊部,,对外专科
北京市西城区阜成门外大街甲41号楼-2,西城区,,02155006,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155006,北京金华骨专科医院,,对外专科
北京市西城区阜外大街甲26号、甲28号（西楼）甲28号西楼2层02房间，北京市西城区月坛南街65号二楼,西城区,,02155005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155005,北京口腔工作者协会西城门诊部,,对外专科
北京市西城区宝产胡同7号、北京市西城区宝产胡同36号、北京市西城区宝产胡同18号,西城区,,02155003,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155003,北京按摩医院,,对外中医
北京市北京经济技术开发区荣华中路19号院1号楼A座102、203室,经济技术开发区,,02155007,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155007,北京复兴博爱眼科中心,,对外专科
北京市西城区西直门内大街132号2号楼、3号楼、5号楼（不含二层南区）,西城区,,02155009,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155009,北京圣康华医学研究院有限公司北京圣康华眼科医院,,对外专科
北京市西城区南礼士路56号,西城区,,02159043,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02159043,首都医科大学附属北京儿童医院(北京市儿科研究所),,对外专科
北京市西城区地安门西大街丙28号,西城区,,02159061,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02159061,北京前海股骨头医院,,对外专科
北京市西城区三里河小区南沙沟物业服务楼首层,西城区,,02162003,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162003,北京市西城区月坛街道南沙沟社区卫生服务站,,社区卫生站
北京市西城区三里河一区51栋,西城区,,02162006,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162006,北京市西城区月坛街道三里河一区社区卫生服务站,,社区卫生站
北京市西城区太仆寺街21号,西城区,,02162001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162001,北京市西城区西长安街街道灵境社区卫生服务站,,社区卫生站
北京市西城区复外大街24号楼老干部活动室,西城区,,02162002,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162002,北京市西城区月坛街道复外24号楼社区卫生服务站,,社区卫生站
北京市西城区三里河二区10号楼一层,西城区,,02162005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162005,北京市西城区月坛街道三里河二区社区卫生服务站,,社区卫生站
北京市西城区白云路西里28号楼旁,西城区,,02162004,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02162004,北京市西城区月坛街道汽南社区卫生服务站,,社区卫生站
北京市西城区复兴门内大街97号,西城区,,02141006,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141006,北京电信建筑工程有限公司第六医务室,,对内
北京市西城区展览路24号,西城区,,02141004,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141004,外交学院医务室,,对内
北京市西城区车公庄大街19号,西城区,,02141011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141011,中国建筑设计研究院有限公司医务室,,对内
北京市西城区百万庄大街24号,西城区,,02141009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141009,中国外文局服务中心医务室,,对内
北京市西城区宣武门内大街8号三层370-375房间     ,西城区,,02141005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141005,国家电网有限公司医务室,,对内
北京市西城区二七剧场路2号-1,西城区,,02141012,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141012,北京市西城区月坛街道复兴门铁路社区卫生服务站,,社区卫生站
北京市西城区德外六铺炕中街1号,西城区,,02141013,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141013,国务院国有资产监督管理委员会石化离退休干部局卫生所,,对内
北京市西城区棉花胡同83号、北京市西城区太平仓胡同14号、北京市西城区航空胡同42号一层、2层、北京市西城区西安门大街169号,西城区,,02151001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02151001,北京中医药大学附属护国寺中医医院（北京市针灸医院）,,对外中医
北京市西城区德胜门外大街200号，北京市西城区礼拜寺街25号,西城区,,02151002,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02151002,北京德胜门中医院,,对外中医
北京市西城区广安门内大街6号1-2,西城区,,02151060,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02151060,北京鹤年堂中医医院,,对外中医
北京市西城区德胜门外安康胡同5号、东城区安定门内北锣鼓巷38号,西城区,,02153001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02153001,首都医科大学附属北京安定医院,,对外专科
北京市西城区枣林前街19号,西城区,,02151075,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02151075,北京长安中西医结合医院,,对外中医
北京市西城区新街口东光胡同5号,西城区,,02154001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02154001,北京市结核病防治所（北京结核病控制研究所）,,对外专科
北京市西城区北礼士路167号、北京市西城区三里河北街甲1号、北京市西城区北礼士路135号16号楼,西城区,,02155001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155001,中国医学科学院阜外医院,,对外专科
北京市西城区前门西大街103号,西城区,,02155002,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02155002,北京急救中心,,对外专科
北京市西城区德外六铺炕一巷5号,西城区,,02131004,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131004,中国石油天然气集团公司机关服务中心门诊部,,对内
北京市西城区宣武门西大街57号,西城区,,02131005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131005,新华通讯社机关事务管理局门诊部,,对内
北京市西城区三里河南四巷,西城区,,02111003,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02111003,北京核工业医院,,对外综合
北京市西城区德外黄寺大街23-4号,西城区,,02111004,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02111004,北京北广电子集团有限责任公司职工医院,,对内
北京市西城区白云观街北里6号楼一层南测,西城区,,02130001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02130001,北京市康健科技有限公司门诊部,,对外综合
北京市西城区横二条二号华恒大厦一、二层,西城区,,02130016,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02130016,北京广安中医门诊部,,对外中医
北京市西城区车公庄大街北里56号,西城区,,02131001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131001,北京市第三建筑工程有限公司医务室,,对内
北京市西城区月坛北街25号,西城区,,02131006,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131006,国务院国有资产监督管理委员会物资机关服务中心门诊部,,对内
北京市西城区北滨河路二号院2号楼,西城区,,02131007,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131007,国家广播电视总局机关服务中心门诊部,,对内
北京市西城区三里河路52号,西城区,,02131008,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131008,中国科学院机关门诊部,,对内
北京市西城区南礼士路头条1号,西城区,,02131009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131009,中国人民解放军第二炮兵礼士路门诊部,,对外综合
北京市西城区三里河二区十二号楼,西城区,,02131011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02131011,国务院国有资产监督管理委员会机械离退休干部局医务室,,对内
北京市西城区广外小马厂西里甲1号,西城区,,02141001,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141001,北京市西城区白云路医院,,对外综合
北京市西城区展览路1号,西城区,,02141002,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141002,北京建筑大学卫生所,,对内
北京市西城区鲍家街2号院2号楼一层,西城区,,02141003,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02141003,中央音乐学院医务室,,对内
北京市西城区阜成门内大街306号,西城区,,02110047,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110047,北京市西城区金融街社区卫生服务中心,,对外综合
北京市西城区西直门外大街桃柳园西巷16号,西城区,,02110010,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110010,北京市西城区展览路医院,,对外综合
北京市西城区阜内大街306号、北京市西城区金融街通泰大厦地下一层、北京市西城区富凯大厦19号地下一层B1F,西城区,,02110013,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110013,北京市丰盛中医骨伤专科医院（北京市西城区丰盛医院）,,对外中医
北京市西城区文津街甲13号,西城区,,02110016,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110016,中国人民解放军第三零五医院,,对外综合
北京市西城区赵登禹路169号、北京市西城区赵登禹路175号、177号、北京市西城区大觉胡同24号、北京市西城区广安门外车站西街5号,西城区,,02110015,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110015,北京市西城区平安医院,,对外综合
北京市西城区德外大街34号,西城区,,02110042,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110042,北京市西城区德胜社区卫生服务中心,,对外综合
北京市西城区复兴门外真武庙六里7号楼,西城区,,02110046,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110046,北京市西城区首都医科大学附属复兴医院月坛社区卫生服务中心,,对外综合
北京市西城区后半壁街19号,西城区,,02110048,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110048,北京市西城区新街口社区卫生服务中心,,对外综合
北京市西城区正觉胡同甲13号,西城区,,02110049,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110049,北京市西城区什刹海社区卫生服务中心,,对外综合
北京市西城区阜成门外北大街201号,西城区,,02110050,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110050,北京市西城区展览路社区卫生服务中心,,对外综合
北京市西城区富国街2号及附楼 ,西城区,,02110058,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110058,北京家圆医院,,对外综合
北京市西城区地安门外大街158号,西城区,,02110059,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110059,北京北海医院,,对外综合
北京市西城区培育胡同15号,西城区,,02110072,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110072,北京市西城区牛街社区卫生服务中心,,对外综合
北京市西城区木樨地南里1号,西城区,,02111001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02111001,中国人民公安大学医院,,对内
北京市西城区油坊胡同52号,西城区,,02110051,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110051,北京市西城区西长安街社区卫生服务中心,,对外综合
北京市西城区牛街东里2区4号楼,西城区,,02100069,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02100069,北京牛街民族敬老院医务室,,对内
北京市东城区东四北大街249号,东城区,,01162058,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=01162058,北京市东城区景山街道魏家社区卫生服务站,,社区卫生站
北京市西城区善果胡同5号,西城区,,02100070,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02100070,北京金泰颐寿轩敬老院医务室,,对内
北京市东城区永定门西滨河路8号院8-2底商,东城区,,01162063,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=01162063,北京市东城区永定门外街道永建里社区卫生服务站,,社区卫生站
北京市西城区地安门西大街57号,西城区,,02100056,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02100056,北京市什刹海体育运动学校医务室,,对内
北京市西城区马连道北街3号,西城区,,02100068,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02100068,北京市西城区广外老年公寓医务室,,对内
北京市西城区车公庄大街6号,西城区,,02100057,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02100057,中国共产党北京市委员会党校医务室,,对内
北京市西城区西直门南大街11号、北京市西城区阜内大街133号,西城区,,02110002,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110002,北京大学人民医院（北京大学第二临床医学院）,,对外综合
北京市西城区新街口东街31号、北京市昌平区回龙观回南北路68号,西城区,,02110001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110001,北京积水潭医院(北京大学第四临床医学院）,,对外综合
北京市西城区西什库大街8号、15号，北京市西城区西安门大街1号，北京市西城区地安门大街59号，北京市东城区安内大街车辇店胡同15号,西城区,,02110003,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110003,北京大学第一医院(北京大学北大医院）,,对外综合
北京市西城区下岗胡同1号、北京市西城区德外大街16号,西城区,,02110005,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110005,北京市肛肠医院（北京市西城区二龙路医院),,对外中医
北京市西城区复兴门外大街甲20号、北京市西城区月坛北街4号、北京市西城区广安门南街68号、北京市西城区西直门内大街玉桃园三区14号,西城区,,02110007,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=02110007,首都医科大学附属复兴医院,,对外综合
